reading_id,node_id,timestamp,consumption_mwh,generation_mwh,net_flow_mwh,voltage_kv,frequency_hz,power_factor,temperature_c,is_peak_demand,outage_flag
RDG0002329,NODE0046,2023-05-31T14:00:00Z,998.741,657.818,859.153,115.95,49.67,0.979,-8.6,False,False
RDG0002330,NODE0009,2023-04-04T14:00:00Z,723.541,460.37,651.893,235.53,49.803,0.865,28.4,False,False
RDG0002331,NODE0050,2023-11-09T15:00:00Z,740.784,762.664,-56.474,10.38,49.536,0.837,20.2,False,False
RDG0002332,NODE0044,2023-06-16T22:00:00Z,13.073,957.553,-763.744,103.46,50.119,0.823,-2.3,False,False
RDG0002333,NODE0038,2023-03-27T04:00:00Z,19.123,3.582,8.315,104.12,50.233,0.839,-8.4,False,False
RDG0002334,NODE0026,2023-11-28T15:00:00Z,165.944,268.096,127.757,109.9,50.37,0.781,19.2,False,False
RDG0002335,NODE0027,2023-06-11T05:00:00Z,699.691,851.011,-375.958,10.69,50.229,0.849,32.7,False,False
RDG0002336,NODE0030,2023-10-02T02:00:00Z,228.125,210.897,-336.044,217.14,50.331,0.879,21.3,False,False
RDG0002337,NODE0029,2023-09-29T01:00:00Z,1.224,5.651,-10.459,205.44,50.417,0.901,39.1,False,False
RDG0002338,NODE0039,2023-01-01T11:00:00Z,825.795,1034.079,395.203,211.99,49.606,0.831,24.2,False,False
RDG0002339,NODE0030,2023-04-14T23:00:00Z,575.741,1293.301,-533.643,10.74,50.049,0.797,20.6,False,False
RDG0002340,NODE0002,2023-08-05T11:00:00Z,2.147,5.303,-49.868,11.96,50.273,0.777,42.1,False,False
RDG0002341,NODE0022,2023-11-26T14:00:00Z,13.4,4.58,11.7,234.21,50.457,0.966,37.7,False,False
RDG0002342,NODE0006,2023-12-31T19:00:00Z,316.209,47.637,248.472,240.99,49.929,0.764,25.8,True,True
RDG0002343,NODE0001,2023-05-06T08:00:00Z,130.238,295.578,-187.336,110.5,50.061,0.972,9.2,True,False
RDG0002344,NODE0004,2023-06-09T00:00:00Z,361.762,435.729,29.789,9.94,50.231,0.787,24.8,False,False
RDG0002345,NODE0042,2023-12-13T05:00:00Z,91.045,145.506,-23.722,10.28,49.902,0.911,9.0,False,False
RDG0002346,NODE0011,2023-06-05T00:00:00Z,678.488,325.358,510.401,203.24,49.516,0.792,-7.7,False,False
RDG0002347,NODE0041,2023-05-14T12:00:00Z,13.35,91.705,-162.969,102.8,50.151,0.856,4.3,False,False
RDG0002348,NODE0029,2023-09-06T03:00:00Z,3.421,13.516,-7.086,10.53,50.197,0.832,38.6,False,False
RDG0002349,NODE0042,2023-07-09T03:00:00Z,70.961,220.048,-152.575,107.08,50.178,0.977,4.1,False,False
RDG0002350,NODE0035,2023-12-03T12:00:00Z,213.342,97.854,131.16,35.9,49.754,0.931,5.4,False,False
RDG0002351,NODE0036,2023-10-13T22:00:00Z,441.039,1089.089,193.53,69.27,50.007,0.947,20.9,False,False
RDG0002352,NODE0043,2023-08-30T02:00:00Z,61.038,88.046,2.324,117.8,49.716,0.995,35.6,False,False
RDG0002353,NODE0021,2023-06-14T01:00:00Z,140.143,781.925,-597.018,218.8,49.971,0.981,39.6,False,False
RDG0002354,NODE0016,2023-04-19T14:00:00Z,1503.061,1264.529,3.278,33.73,50.157,0.912,6.5,False,False
RDG0002355,NODE0039,2023-08-19T04:00:00Z,1542.84,56.395,1500.501,68.96,49.819,0.765,44.7,False,True
RDG0002356,NODE0039,2023-04-30T09:00:00Z,947.247,713.79,653.135,11.71,49.958,0.82,40.5,True,False
RDG0002357,NODE0049,2023-05-14T21:00:00Z,995.509,1223.344,211.177,119.12,50.407,0.961,22.5,False,False
RDG0002358,NODE0041,2023-08-24T18:00:00Z,449.394,653.245,446.168,11.14,49.563,0.784,20.8,True,False
RDG0002359,NODE0008,2023-08-30T21:00:00Z,27.57,95.114,-472.324,59.46,49.523,0.796,20.9,False,False
RDG0002360,NODE0014,2023-08-23T10:00:00Z,271.418,77.404,-815.392,407.73,50.187,0.921,35.3,False,False
RDG0002361,NODE0040,2023-08-14T16:00:00Z,191.063,810.088,-545.274,30.36,49.739,0.838,-8.4,False,False
RDG0002362,NODE0026,2023-09-02T08:00:00Z,71.737,178.989,-30.902,404.11,49.88,0.796,26.7,True,False
RDG0002363,NODE0045,2023-02-04T21:00:00Z,31.048,29.407,-0.294,404.32,49.85,0.823,42.5,False,False
RDG0002364,NODE0041,2023-10-22T11:00:00Z,658.167,537.818,103.092,225.54,49.732,0.773,16.2,False,False
RDG0002365,NODE0023,2023-09-02T00:00:00Z,151.205,330.91,-181.82,114.37,49.636,0.797,36.5,False,False
RDG0002366,NODE0030,2023-05-17T09:00:00Z,328.392,332.014,201.696,11.76,50.168,0.958,10.6,True,False
RDG0002367,NODE0047,2023-04-24T20:00:00Z,537.149,181.622,465.508,11.56,50.014,0.881,18.1,True,False
RDG0002368,NODE0026,2023-04-20T01:00:00Z,5.484,241.428,-17.519,11.16,50.104,0.858,-8.9,False,False
RDG0002369,NODE0040,2023-08-18T09:00:00Z,964.828,442.713,462.95,60.18,49.532,0.832,23.9,True,False
RDG0002370,NODE0035,2023-04-08T12:00:00Z,248.142,33.812,65.033,114.92,49.728,0.951,42.1,False,False
RDG0002371,NODE0018,2023-06-06T10:00:00Z,402.717,258.339,132.197,72.04,50.002,0.963,-5.0,False,False
RDG0002372,NODE0042,2023-04-14T22:00:00Z,13.301,85.899,-176.48,64.69,49.546,0.92,20.4,False,False
RDG0002373,NODE0007,2023-06-18T03:00:00Z,503.196,928.903,-1008.468,108.71,49.685,0.902,-3.9,False,False
RDG0002374,NODE0019,2023-01-17T13:00:00Z,198.723,166.923,147.194,366.81,49.703,0.825,14.0,False,False
RDG0002375,NODE0024,2023-06-03T14:00:00Z,1480.032,136.719,1418.372,34.01,50.164,0.896,16.6,False,False
RDG0002376,NODE0021,2023-01-11T18:00:00Z,370.668,620.796,266.47,113.81,50.105,0.847,33.0,True,False
RDG0002377,NODE0005,2023-11-05T12:00:00Z,114.591,86.749,54.759,394.19,50.114,0.936,30.2,False,False
RDG0002378,NODE0015,2023-04-17T05:00:00Z,235.755,893.049,-134.557,11.15,50.287,0.861,27.4,False,False
RDG0002379,NODE0050,2023-11-27T10:00:00Z,99.647,23.537,-20.121,110.3,49.987,0.861,6.1,False,False
RDG0002380,NODE0048,2023-02-25T06:00:00Z,721.729,380.044,229.896,10.6,50.309,0.794,-2.8,False,False
RDG0002381,NODE0048,2023-12-22T11:00:00Z,471.99,956.156,-713.454,430.96,50.44,0.909,38.4,False,False
RDG0002382,NODE0039,2023-08-04T20:00:00Z,895.59,805.835,189.442,10.42,49.772,0.901,29.5,True,False
RDG0002383,NODE0018,2023-10-06T14:00:00Z,333.177,223.419,163.882,225.52,50.211,0.787,33.4,False,False
RDG0002384,NODE0033,2023-03-07T17:00:00Z,84.118,1674.069,-1479.633,113.63,49.673,0.762,31.3,True,False
RDG0002385,NODE0016,2023-06-16T22:00:00Z,545.937,116.853,-514.554,10.25,49.599,0.884,20.1,False,False
RDG0002386,NODE0016,2023-04-29T15:00:00Z,61.29,1069.592,-321.672,418.5,49.887,0.78,32.9,False,False
RDG0002387,NODE0015,2023-10-11T12:00:00Z,1265.177,357.336,414.792,11.37,50.149,0.925,44.5,False,False
RDG0002388,NODE0039,2023-01-09T14:00:00Z,829.458,908.555,-428.342,113.26,49.982,0.762,-8.7,False,False
RDG0002389,NODE0006,2023-06-25T10:00:00Z,414.638,59.176,384.758,10.94,49.957,0.858,4.8,False,False
RDG0002390,NODE0002,2023-12-30T22:00:00Z,61.338,23.471,48.14,218.19,49.871,0.941,38.5,False,False
RDG0002391,NODE0049,2023-02-24T22:00:00Z,1092.175,1401.69,558.683,62.83,49.92,0.868,23.9,False,False
RDG0002392,NODE0022,2023-09-23T21:00:00Z,19.992,14.581,8.971,32.99,49.939,0.934,34.6,False,False
RDG0002393,NODE0033,2023-10-11T11:00:00Z,1413.007,1594.556,959.92,10.68,49.634,0.85,35.6,False,False
RDG0002394,NODE0035,2023-05-30T08:00:00Z,254.164,100.658,120.473,32.73,50.044,0.963,16.3,True,False
RDG0002395,NODE0003,2023-04-24T05:00:00Z,327.299,97.554,33.276,68.87,50.167,0.99,6.6,False,False
RDG0002396,NODE0025,2023-05-01T02:00:00Z,854.539,354.088,476.904,383.75,49.61,0.951,12.9,False,False
RDG0002397,NODE0044,2023-07-23T13:00:00Z,272.039,1048.28,-313.226,31.65,49.613,0.849,19.3,False,False
RDG0002398,NODE0014,2023-10-11T18:00:00Z,313.218,32.541,13.967,211.78,50.477,0.847,18.1,True,False
RDG0002399,NODE0002,2023-05-28T18:00:00Z,27.626,40.899,-42.741,59.44,50.041,0.872,23.2,True,False
RDG0002400,NODE0026,2023-06-04T23:00:00Z,268.102,30.597,134.258,438.04,50.452,0.945,28.9,False,False
RDG0002401,NODE0008,2023-04-25T11:00:00Z,345.991,41.336,109.502,10.39,49.544,0.816,10.7,False,False
RDG0002402,NODE0038,2023-03-06T07:00:00Z,2.098,11.563,-1.186,102.45,49.624,0.798,-5.2,True,False
RDG0002403,NODE0029,2023-10-01T09:00:00Z,9.324,12.126,2.453,227.79,50.113,0.948,30.0,True,False
RDG0002404,NODE0037,2023-11-22T16:00:00Z,1576.72,1025.365,785.538,67.32,49.661,0.967,-4.1,False,False
RDG0002405,NODE0008,2023-07-10T13:00:00Z,391.687,293.41,150.953,216.37,50.238,0.888,19.4,False,False
RDG0002406,NODE0001,2023-10-23T08:00:00Z,38.277,105.059,-359.955,428.33,49.813,0.965,-4.8,True,False
RDG0002407,NODE0013,2023-03-06T06:00:00Z,289.846,794.577,-1356.337,117.32,50.318,0.936,31.4,False,False
RDG0002408,NODE0027,2023-07-28T06:00:00Z,985.042,352.592,-493.577,11.02,50.074,0.973,18.9,False,False
RDG0002409,NODE0042,2023-02-06T13:00:00Z,91.171,227.49,52.399,30.01,50.143,0.753,-5.8,False,False
RDG0002410,NODE0023,2023-05-09T16:00:00Z,384.629,336.396,329.054,377.74,49.694,0.98,34.1,False,False
RDG0002411,NODE0005,2023-11-17T23:00:00Z,329.307,282.62,185.68,9.98,49.81,0.901,-6.9,False,False
RDG0002412,NODE0044,2023-04-22T12:00:00Z,939.591,1171.386,359.048,232.17,49.725,0.924,39.7,False,False
RDG0002413,NODE0044,2023-03-26T10:00:00Z,239.279,1328.995,-1321.856,377.43,49.654,0.978,32.7,False,False
RDG0002414,NODE0007,2023-10-26T23:00:00Z,1593.668,137.429,410.916,69.16,50.058,0.97,24.6,False,False
RDG0002415,NODE0032,2023-10-15T09:00:00Z,152.126,153.24,134.12,34.34,50.207,0.851,-7.9,True,False
RDG0002416,NODE0026,2023-06-09T05:00:00Z,222.008,101.445,121.694,425.99,50.273,0.813,2.9,False,False
RDG0002417,NODE0025,2023-05-29T13:00:00Z,1341.671,1042.773,1326.669,115.98,50.098,0.88,30.5,False,False
RDG0002418,NODE0003,2023-10-20T14:00:00Z,312.189,137.237,-83.533,111.74,49.636,0.819,30.1,False,False
RDG0002419,NODE0048,2023-05-01T00:00:00Z,1358.934,891.431,128.747,71.17,50.151,0.94,-4.9,False,False
RDG0002420,NODE0033,2023-02-13T22:00:00Z,125.353,388.432,-1688.73,109.35,49.953,0.87,-2.5,False,False
RDG0002421,NODE0043,2023-06-04T12:00:00Z,65.856,90.835,0.024,30.89,50.15,0.912,30.4,False,False
RDG0002422,NODE0007,2023-12-25T13:00:00Z,1733.259,1654.291,1280.939,116.81,50.174,0.811,30.3,False,False
RDG0002423,NODE0021,2023-07-30T15:00:00Z,819.274,85.53,324.797,67.96,49.79,0.792,31.8,False,False
RDG0002424,NODE0018,2023-04-17T00:00:00Z,325.664,325.057,249.117,63.09,49.507,0.9,14.2,False,False
RDG0002425,NODE0045,2023-03-04T00:00:00Z,6.998,43.635,-18.252,60.26,49.917,0.818,23.7,False,False
RDG0002426,NODE0019,2023-03-12T08:00:00Z,82.021,93.337,-82.854,11.26,50.397,0.867,7.6,True,False
RDG0002427,NODE0020,2023-08-10T17:00:00Z,1498.049,1035.463,554.559,33.06,49.886,0.769,39.6,True,False
RDG0002428,NODE0002,2023-05-17T06:00:00Z,23.3,23.389,3.743,230.97,50.49,0.759,42.6,False,False
RDG0002429,NODE0031,2023-09-18T22:00:00Z,93.371,56.824,6.192,241.96,49.673,0.792,9.1,False,False
RDG0002430,NODE0035,2023-09-19T22:00:00Z,25.22,67.613,-200.5,225.5,50.282,0.798,27.2,False,False
RDG0002431,NODE0015,2023-07-28T14:00:00Z,190.757,983.303,-1100.842,105.47,49.925,0.794,31.0,False,False
RDG0002432,NODE0027,2023-05-11T14:00:00Z,326.143,485.251,-510.998,33.69,49.757,0.868,-4.4,False,False
RDG0002433,NODE0025,2023-10-25T18:00:00Z,1560.474,439.861,1496.013,65.14,50.312,0.794,3.7,True,False
RDG0002434,NODE0012,2023-09-19T22:00:00Z,1695.683,1697.369,699.44,106.56,49.769,0.835,35.8,False,False
RDG0002435,NODE0023,2023-04-22T08:00:00Z,471.066,412.3,164.656,239.18,50.489,0.902,38.4,True,False
RDG0002436,NODE0041,2023-01-06T15:00:00Z,167.6,287.659,-441.722,118.22,49.783,0.802,23.1,False,False
RDG0002437,NODE0026,2023-08-13T00:00:00Z,17.405,177.897,-294.393,11.05,49.538,0.898,22.4,False,False
RDG0002438,NODE0009,2023-12-14T05:00:00Z,1018.761,227.741,723.958,382.78,50.111,0.85,10.8,False,False
RDG0002439,NODE0028,2023-11-04T04:00:00Z,200.864,208.45,112.813,361.31,49.606,0.925,37.0,False,True
RDG0002440,NODE0028,2023-02-05T03:00:00Z,28.986,88.954,-121.161,10.08,50.463,0.804,18.8,False,False
RDG0002441,NODE0007,2023-08-18T20:00:00Z,772.848,1634.158,-52.501,11.5,50.153,0.769,30.0,True,False
RDG0002442,NODE0002,2023-03-07T11:00:00Z,28.135,48.472,9.047,430.95,49.681,0.821,1.4,False,False
RDG0002443,NODE0040,2023-10-24T22:00:00Z,584.576,332.843,-312.318,72.5,49.824,0.977,25.5,False,False
RDG0002444,NODE0027,2023-06-06T13:00:00Z,783.877,502.982,564.291,68.8,50.401,0.949,13.9,False,False
RDG0002445,NODE0045,2023-04-25T13:00:00Z,53.341,47.531,45.966,36.03,49.83,0.995,27.5,False,False
RDG0002446,NODE0035,2023-08-09T23:00:00Z,235.598,270.127,119.912,102.79,50.375,0.825,44.6,False,False
RDG0002447,NODE0041,2023-10-08T18:00:00Z,512.486,168.024,76.655,405.84,49.907,0.89,-7.2,True,False
RDG0002448,NODE0013,2023-08-09T13:00:00Z,882.74,380.458,-358.408,10.09,50.35,0.785,20.2,False,False
RDG0002449,NODE0039,2023-08-16T15:00:00Z,149.667,1435.996,-1005.027,59.42,50.143,0.876,10.3,False,False
RDG0002450,NODE0030,2023-08-28T02:00:00Z,695.64,1007.251,630.914,62.25,49.915,0.763,0.7,False,False
RDG0002451,NODE0014,2023-06-23T05:00:00Z,363.577,336.329,-388.423,209.36,50.281,0.844,30.6,False,False
RDG0002452,NODE0015,2023-03-13T15:00:00Z,808.082,1014.23,581.641,103.89,50.18,0.772,29.3,False,True
RDG0002453,NODE0029,2023-05-31T01:00:00Z,11.986,12.668,7.675,118.06,49.962,0.857,27.1,False,False
RDG0002454,NODE0025,2023-06-17T06:00:00Z,1630.794,768.534,1089.337,199.81,50.402,0.889,38.8,False,False
RDG0002455,NODE0032,2023-06-30T21:00:00Z,132.734,163.672,-12.728,409.06,49.787,0.81,5.7,False,False
RDG0002456,NODE0046,2023-08-17T04:00:00Z,218.144,558.446,-81.874,69.3,50.378,0.967,42.9,False,False
RDG0002457,NODE0031,2023-09-23T18:00:00Z,61.15,73.209,24.203,31.45,49.523,0.967,13.2,True,False
RDG0002458,NODE0006,2023-07-30T08:00:00Z,354.125,208.125,177.264,100.67,50.267,0.913,1.4,True,False
RDG0002459,NODE0038,2023-02-09T17:00:00Z,20.192,16.47,19.001,428.09,49.533,0.852,11.9,True,False
RDG0002460,NODE0010,2023-06-15T07:00:00Z,346.958,336.471,187.0,66.33,50.155,0.856,3.5,True,False
RDG0002461,NODE0013,2023-03-30T20:00:00Z,1622.746,740.868,1567.778,414.68,50.263,0.965,-8.0,True,False
RDG0002462,NODE0002,2023-02-23T17:00:00Z,5.134,53.847,-54.519,406.79,49.862,0.855,-5.7,True,False
RDG0002463,NODE0033,2023-09-30T10:00:00Z,1570.238,1871.778,1406.793,60.74,50.002,0.937,14.6,False,False
RDG0002464,NODE0026,2023-10-19T01:00:00Z,29.721,283.67,-153.023,10.84,50.011,0.941,12.5,False,False
RDG0002465,NODE0043,2023-01-01T00:00:00Z,26.158,43.017,-28.229,391.99,50.358,0.958,20.1,False,False
RDG0002466,NODE0046,2023-01-11T19:00:00Z,1167.496,1122.776,585.84,213.1,50.086,0.754,25.3,True,False
RDG0002467,NODE0018,2023-04-23T00:00:00Z,341.223,336.49,339.467,374.44,49.686,0.856,5.7,False,True
RDG0002468,NODE0021,2023-07-09T22:00:00Z,761.483,618.152,195.359,32.49,49.567,0.764,-6.3,False,False
RDG0002469,NODE0035,2023-09-23T05:00:00Z,101.696,83.372,18.54,35.43,50.052,0.96,3.9,False,False
RDG0002470,NODE0022,2023-04-25T10:00:00Z,6.346,7.271,-1.003,30.55,49.827,0.816,-4.3,False,False
RDG0002471,NODE0047,2023-06-04T05:00:00Z,552.706,339.385,393.435,10.69,50.037,0.937,28.5,False,False
RDG0002472,NODE0027,2023-07-31T16:00:00Z,1497.736,1398.806,722.607,10.11,50.469,0.98,-5.8,False,False
RDG0002473,NODE0001,2023-04-07T11:00:00Z,176.711,185.935,43.665,119.78,50.272,0.884,-5.7,False,False
RDG0002474,NODE0040,2023-12-26T22:00:00Z,788.078,370.442,617.639,203.23,50.102,0.836,24.2,False,False
RDG0002475,NODE0004,2023-12-23T16:00:00Z,170.92,498.926,-275.907,30.2,50.471,0.889,10.6,False,False
RDG0002476,NODE0034,2023-03-17T12:00:00Z,427.581,391.69,-276.941,31.12,50.442,0.774,2.1,False,False
RDG0002477,NODE0049,2023-03-04T14:00:00Z,961.433,1257.632,889.374,30.07,50.461,0.766,4.2,False,False
RDG0002478,NODE0013,2023-06-26T21:00:00Z,219.13,1045.709,-1188.069,31.76,49.603,0.902,10.3,False,False
RDG0002479,NODE0048,2023-06-15T07:00:00Z,1891.695,1638.167,266.245,11.52,49.673,0.879,-1.5,True,False
RDG0002480,NODE0019,2023-03-03T21:00:00Z,262.884,78.514,156.265,10.33,49.832,0.91,9.9,False,True
RDG0002481,NODE0005,2023-08-07T22:00:00Z,119.862,101.814,-313.8,105.53,49.941,0.772,29.2,False,True
RDG0002482,NODE0040,2023-10-06T00:00:00Z,366.259,557.704,-307.87,105.88,49.907,0.96,13.8,False,False
RDG0002483,NODE0021,2023-07-27T05:00:00Z,108.729,507.272,-775.926,11.21,49.641,0.985,37.2,False,False
RDG0002484,NODE0018,2023-08-21T22:00:00Z,74.289,202.859,-258.689,434.79,50.304,0.756,43.4,False,False
RDG0002485,NODE0042,2023-09-17T18:00:00Z,160.499,21.698,146.805,420.3,50.227,0.909,-1.2,True,False
RDG0002486,NODE0009,2023-03-26T07:00:00Z,433.986,151.703,-450.327,35.81,50.187,0.908,17.5,True,False
RDG0002487,NODE0011,2023-09-18T02:00:00Z,666.27,453.25,362.133,204.42,49.694,0.818,21.5,False,False
RDG0002488,NODE0048,2023-01-03T15:00:00Z,21.512,1099.929,-247.622,423.97,50.422,0.987,9.3,False,False
RDG0002489,NODE0049,2023-04-01T13:00:00Z,967.641,800.18,-267.141,10.25,49.547,0.911,15.5,False,False
RDG0002490,NODE0036,2023-08-20T20:00:00Z,767.205,915.904,450.585,103.21,50.439,0.786,9.2,True,False
RDG0002491,NODE0022,2023-05-08T03:00:00Z,21.894,19.717,13.846,439.67,49.523,0.982,40.2,False,False
RDG0002492,NODE0026,2023-01-11T21:00:00Z,313.136,17.062,98.522,30.85,49.762,0.855,9.7,False,False
RDG0002493,NODE0031,2023-06-29T21:00:00Z,59.237,105.65,-31.7,67.41,49.542,0.895,4.1,False,False
RDG0002494,NODE0041,2023-12-10T03:00:00Z,654.969,393.785,432.29,391.37,49.76,0.759,39.5,False,False
RDG0002495,NODE0041,2023-08-30T22:00:00Z,290.688,90.651,-56.2,219.65,50.427,0.861,38.4,False,False
RDG0002496,NODE0028,2023-06-12T05:00:00Z,25.257,132.769,-301.756,32.45,50.385,0.785,22.5,False,False
RDG0002497,NODE0007,2023-05-13T02:00:00Z,1095.678,17.975,545.009,70.37,50.165,0.862,38.5,False,False
RDG0002498,NODE0040,2023-01-11T12:00:00Z,217.705,16.94,-116.768,420.79,49.756,0.999,22.3,False,False
RDG0002499,NODE0047,2023-06-17T20:00:00Z,395.332,671.031,-6.648,211.55,50.211,0.781,15.3,True,False
RDG0002500,NODE0047,2023-02-02T14:00:00Z,675.474,164.704,364.569,222.67,49.858,0.773,30.4,False,False
RDG0002501,NODE0014,2023-02-08T10:00:00Z,980.644,396.266,716.297,113.47,49.993,0.952,4.1,False,False
RDG0002502,NODE0049,2023-12-19T23:00:00Z,709.162,1100.204,-604.179,64.86,49.88,0.915,22.6,False,False
RDG0002503,NODE0024,2023-05-07T16:00:00Z,1410.968,256.845,-54.32,11.48,50.26,0.778,2.0,False,False
RDG0002504,NODE0024,2023-05-24T03:00:00Z,67.48,1452.425,-763.993,394.17,49.798,0.986,13.2,False,False
RDG0002505,NODE0041,2023-12-05T01:00:00Z,338.505,411.565,69.508,212.25,49.719,0.993,30.4,False,False
RDG0002506,NODE0021,2023-11-21T05:00:00Z,304.096,72.089,-20.615,103.41,49.822,0.836,33.3,False,False
RDG0002507,NODE0039,2023-04-19T07:00:00Z,1644.765,1246.386,774.911,110.82,50.465,0.772,27.7,True,False
RDG0002508,NODE0034,2023-09-21T08:00:00Z,776.095,1115.236,598.51,10.88,50.339,0.913,33.4,True,False
RDG0002509,NODE0032,2023-10-17T17:00:00Z,43.565,37.949,-60.299,64.09,49.572,0.84,25.3,True,False
RDG0002510,NODE0008,2023-10-03T07:00:00Z,315.91,429.377,145.563,11.49,50.066,0.802,30.5,True,False
RDG0002511,NODE0004,2023-03-17T06:00:00Z,222.949,107.911,201.758,69.41,50.076,0.913,-1.5,False,False
RDG0002512,NODE0010,2023-03-28T04:00:00Z,244.231,353.693,-124.627,377.2,50.1,0.87,12.6,False,True
RDG0002513,NODE0037,2023-12-21T22:00:00Z,1350.897,768.437,127.166,436.39,50.374,0.993,5.1,False,False
RDG0002514,NODE0013,2023-07-24T19:00:00Z,954.097,124.081,-518.43,118.15,50.248,0.844,38.5,True,False
RDG0002515,NODE0026,2023-11-28T18:00:00Z,40.531,134.39,-60.951,10.82,49.845,0.896,39.1,True,True
RDG0002516,NODE0040,2023-10-26T14:00:00Z,492.212,271.547,-267.341,439.25,50.201,0.874,-7.4,False,False
RDG0002517,NODE0048,2023-05-21T18:00:00Z,764.139,1347.611,-770.199,11.27,49.607,0.923,29.1,True,False
RDG0002518,NODE0027,2023-10-31T09:00:00Z,1195.517,1497.438,947.051,400.1,49.543,0.995,38.4,True,False
RDG0002519,NODE0021,2023-05-29T11:00:00Z,506.11,782.123,-105.835,65.39,50.049,0.772,-1.3,False,False
RDG0002520,NODE0027,2023-06-27T08:00:00Z,351.986,982.676,-291.436,67.87,49.789,0.849,14.5,True,False
RDG0002521,NODE0050,2023-01-16T06:00:00Z,727.125,726.203,655.229,232.38,50.197,0.985,23.4,False,False
RDG0002522,NODE0030,2023-11-26T21:00:00Z,497.19,90.935,-262.69,68.48,49.596,0.827,32.9,False,False
RDG0002523,NODE0014,2023-03-10T11:00:00Z,513.529,329.554,-133.994,401.6,50.26,0.879,25.4,False,False
RDG0002524,NODE0031,2023-07-05T18:00:00Z,57.769,57.033,7.975,10.6,49.981,0.84,6.7,True,False
RDG0002525,NODE0017,2023-05-24T12:00:00Z,975.469,467.259,-527.478,108.5,50.157,0.775,37.3,False,False
RDG0002526,NODE0012,2023-04-07T03:00:00Z,1304.268,1491.384,827.008,11.25,49.987,0.987,28.2,False,False
RDG0002527,NODE0008,2023-08-25T01:00:00Z,150.935,425.713,-183.632,439.53,49.548,0.781,8.3,False,False
RDG0002528,NODE0030,2023-11-07T12:00:00Z,1139.724,1017.222,324.139,381.03,49.572,0.974,4.4,False,False
RDG0002529,NODE0031,2023-04-02T03:00:00Z,22.708,123.761,-38.78,110.01,49.755,0.806,4.9,False,False
RDG0002530,NODE0020,2023-03-07T00:00:00Z,595.377,497.473,-386.108,218.57,50.165,0.788,37.3,False,False
RDG0002531,NODE0024,2023-09-12T13:00:00Z,565.136,28.543,-688.361,69.3,49.986,0.899,35.8,False,False
RDG0002532,NODE0033,2023-03-08T17:00:00Z,1231.291,758.139,938.579,237.51,50.273,0.816,25.2,True,False
RDG0002533,NODE0027,2023-04-25T10:00:00Z,385.628,1200.012,-674.487,72.1,49.944,0.825,15.6,False,False
RDG0002534,NODE0026,2023-10-31T12:00:00Z,246.153,37.302,-37.271,219.68,49.989,0.952,35.1,False,False
RDG0002535,NODE0019,2023-03-26T23:00:00Z,147.61,189.473,-4.231,241.77,50.213,0.875,5.6,False,False
RDG0002536,NODE0003,2023-03-25T17:00:00Z,207.066,85.685,-162.952,10.12,49.96,0.904,-8.3,True,True
RDG0002537,NODE0049,2023-03-13T14:00:00Z,769.4,61.902,96.738,405.82,49.77,0.758,19.9,False,False
RDG0002538,NODE0012,2023-12-28T03:00:00Z,561.65,1221.584,-153.2,11.45,50.249,0.841,34.6,False,False
RDG0002539,NODE0043,2023-10-17T14:00:00Z,41.49,63.083,8.596,103.35,49.987,0.81,38.4,False,False
RDG0002540,NODE0046,2023-12-26T21:00:00Z,937.225,71.71,846.091,203.64,50.038,0.818,-5.3,False,False
RDG0002541,NODE0015,2023-08-24T19:00:00Z,1233.854,1133.086,313.146,30.19,49.547,0.867,37.1,True,False
RDG0002542,NODE0032,2023-07-31T11:00:00Z,165.263,38.405,96.624,34.14,49.814,0.928,30.0,False,False
RDG0002543,NODE0029,2023-02-12T16:00:00Z,13.595,3.833,-0.18,375.68,49.511,0.763,15.1,False,False
RDG0002544,NODE0024,2023-10-26T07:00:00Z,1363.824,906.628,1115.844,234.27,49.674,0.962,-0.0,True,False
RDG0002545,NODE0016,2023-11-18T10:00:00Z,1574.29,1839.071,198.758,34.98,50.386,0.966,18.8,False,False
RDG0002546,NODE0038,2023-03-12T18:00:00Z,2.265,3.232,-1.023,30.99,49.576,0.907,-0.8,True,False
